frame,FB,LR,height,spread,cy_speed,cx,cy,cz
1298,1.0,1.6248917142358543e-09,0.0,0.31522718230443064,0.0,1.6248917142358543e-09,1.0,0.0
1299,1.0,-2.8956943648461575e-09,0.0,0.31522719568138535,0.0,-2.8956943648461575e-09,1.0,0.0
1300,1.0,-3.871810747013704e-09,0.0,0.3152271690276381,0.0,-3.871810747013704e-09,1.0,0.0
1301,1.0,-2.784264346855636e-10,0.0,0.31522717062233024,0.0,-2.784264346855636e-10,1.0,0.0
1302,1.0,-2.0104659603781272e-10,0.0,0.3152271792842558,0.0,-2.0104659603781272e-10,1.0,0.0
1303,1.0,2.3604560736578684e-09,0.0,0.31522718285836027,0.0,2.3604560736578684e-09,1.0,0.0
1304,1.0,5.608624065178702e-09,0.0,0.3152271886535482,0.0,5.608624065178702e-09,1.0,0.0
1305,1.0,2.7390677781458095e-09,0.0,0.3152271519668981,0.0,2.7390677781458095e-09,1.0,0.0
1306,1.0,5.868931472752248e-09,0.0,0.31522715726951733,0.0,5.868931472752248e-09,1.0,0.0
1307,1.0,-3.293698647155452e-11,0.0,0.31522716549792146,0.0,-3.293698647155452e-11,1.0,0.0
1308,1.0,-4.563737630858267e-09,0.0,0.3152271576137789,0.0,-4.563737630858267e-09,1.0,0.0
1309,1.0,3.3453590592147364e-10,0.0,0.31522717315965393,0.0,3.3453590592147364e-10,1.0,0.0
1310,1.0,2.378574920358645e-09,0.0,0.3152271921730505,-5.551115123125783e-15,2.378574920358645e-09,1.0,0.0
1311,0.9999999999999999,-1.1604922092733894e-09,0.0,0.31522720504596335,-5.551115123125783e-15,-1.1604922092733894e-09,0.9999999999999999,0.0
1312,0.9999999999999999,-6.625321007092122e-09,0.0,0.31522719868449306,5.551115123125783e-15,-6.625321007092122e-09,0.9999999999999999,0.0
1313,1.0,-3.405380914756062e-09,0.0,0.3152271696525055,5.551115123125783e-15,-3.405380914756062e-09,1.0,0.0
1314,1.0,3.4771610382677842e-09,0.0,0.31522717558593943,0.0,3.4771610382677842e-09,1.0,0.0
1315,1.0,-4.191570042444415e-09,0.0,0.31522720537215654,0.0,-4.191570042444415e-09,1.0,0.0
1316,1.0,-4.590452580555127e-09,0.0,0.3152271896793842,0.0,-4.590452580555127e-09,1.0,0.0
1317,1.0,7.058183121300132e-09,0.0,0.31522718903139046,-5.551115123125783e-15,7.058183121300132e-09,1.0,0.0
1318,0.9999999999999999,9.191475032477303e-09,0.0,0.3152272027572939,0.0,9.191475032477303e-09,0.9999999999999999,0.0
1319,1.0,7.778643951183994e-09,0.0,0.31522718614379547,0.0,7.778643951183994e-09,1.0,0.0
1320,0.9999999999999999,-2.2558643425485414e-09,0.0,0.3152271799641161,0.0,-2.2558643425485414e-09,0.9999999999999999,0.0
1321,1.0,-4.8419524015241855e-09,0.0,0.3152272060909972,5.551115123125783e-15,-4.8419524015241855e-09,1.0,0.0
1322,1.0,6.974566417461414e-09,0.0,0.31522720366823026,0.0,6.974566417461414e-09,1.0,0.0
1323,1.0,5.648329325091961e-09,0.0,0.3152271812339483,0.0,5.648329325091961e-09,1.0,0.0
1324,1.0,-1.071156531529116e-09,0.0,0.31522717625089863,-5.551115123125783e-15,-1.071156531529116e-09,1.0,0.0
1325,0.9999999999999999,4.813162299277529e-10,0.0,0.3152271822361929,0.0,4.813162299277529e-10,0.9999999999999999,0.0
1326,1.0,4.03936695203555e-09,0.0,0.31522717326497385,5.551115123125783e-15,4.03936695203555e-09,1.0,0.0
1327,1.0,3.351063995737924e-09,0.0,0.31522717241619186,0.0,3.351063995737924e-09,1.0,0.0
1328,1.0,4.194870159568431e-09,0.0,0.3152271867985353,0.0,4.194870159568431e-09,1.0,0.0
1329,1.0,4.974369284538316e-09,0.0,0.3152271967585991,0.0,4.974369284538316e-09,1.0,0.0
1330,1.0,3.5726556990578473e-09,0.0,0.3152271958974905,0.0,3.5726556990578473e-09,1.0,0.0
1331,1.0,3.1205937556233465e-09,0.0,0.31522719787474807,0.0,3.1205937556233465e-09,1.0,0.0
1332,1.0,-1.5039004763739428e-09,0.0,0.31522719924585846,0.0,-1.5039004763739428e-09,1.0,0.0
1333,1.0,-9.364400151146146e-09,0.0,0.3152271875256276,0.0,-9.364400151146146e-09,1.0,0.0
1334,1.0,-8.571683154934284e-09,0.0,0.31522718484884815,0.0,-8.571683154934284e-09,1.0,0.0
1335,1.0,2.9631364584226105e-09,0.0,0.3152271778115276,0.0,2.9631364584226105e-09,1.0,0.0
1336,1.0,4.666222970517442e-09,0.0,0.3152271810075462,0.0,4.666222970517442e-09,1.0,0.0
1337,1.0,9.599910033575298e-10,0.0,0.31522719976322383,0.0,9.599910033575298e-10,1.0,0.0
1338,1.0,9.474385581631495e-10,0.0,0.31522719994931503,0.0,9.474385581631495e-10,1.0,0.0
1339,1.0,-1.7606356164656667e-09,0.0,0.31522718078467893,0.0,-1.7606356164656667e-09,1.0,0.0
1340,1.0,1.0244118678337522e-09,0.0,0.3152271747284921,0.0,1.0244118678337522e-09,1.0,0.0
1341,1.0,6.194774394840952e-09,0.0,0.3152271866568503,-5.551115123125783e-15,6.194774394840952e-09,1.0,0.0
1342,0.9999999999999999,5.6984219704014905e-09,0.0,0.3152271908282725,0.0,5.6984219704014905e-09,0.9999999999999999,0.0
1343,1.0,2.707030807846955e-09,0.0,0.3152271759818825,5.551115123125783e-15,2.707030807846955e-09,1.0,0.0
1344,1.0,-4.939972174378138e-09,0.0,0.31522718442710135,0.0,-4.939972174378138e-09,1.0,0.0
1345,1.0,-1.0187981847042948e-08,0.0,0.31522719094992135,0.0,-1.0187981847042948e-08,1.0,0.0
1346,1.0,-5.221980944880578e-09,0.0,0.31522718526966437,0.0,-5.221980944880578e-09,1.0,0.0
1347,1.0,-2.12985476477634e-09,0.0,0.3152271751480375,0.0,-2.12985476477634e-09,1.0,0.0
1348,1.0,2.07905996585378e-09,0.0,0.3152271713101492,0.0,2.07905996585378e-09,1.0,0.0
1349,1.0,3.535901654805329e-09,0.0,0.31522719473759586,-5.551115123125783e-15,3.535901654805329e-09,1.0,0.0
1350,0.9999999999999999,-1.8458552117350813e-09,0.0,0.3152271786024407,0.0,-1.8458552117350813e-09,0.9999999999999999,0.0
1351,1.0,-2.8658260556313486e-09,0.0,0.31522717676919626,5.551115123125783e-15,-2.8658260556313486e-09,1.0,0.0
1352,1.0,-1.305868878309635e-09,0.0,0.3152271962466928,0.0,-1.305868878309635e-09,1.0,0.0
1353,1.0,5.456604661169262e-09,0.0,0.31522717745952533,-5.551115123125783e-15,5.456604661169262e-09,1.0,0.0
1354,0.9999999999999999,7.925128553409877e-09,0.0,0.31522717580700993,0.0,7.925128553409877e-09,0.9999999999999999,0.0
1355,1.0,-2.038992676089979e-09,0.0,0.3152271852630756,5.551115123125783e-15,-2.038992676089979e-09,1.0,0.0
1356,1.0,-7.49033274988209e-09,0.0,0.315227162668838,-5.551115123125783e-15,-7.49033274988209e-09,1.0,0.0
1357,0.9999999999999999,-2.350609921986102e-09,0.0,0.315227164561893,0.0,-2.350609921986102e-09,0.9999999999999999,0.0
1358,1.0,2.32946804207268e-09,0.0,0.3152271770389688,5.551115123125783e-15,2.32946804207268e-09,1.0,0.0
1359,1.0,1.3681216437522181e-09,0.0,0.3152271749746752,0.0,1.3681216437522181e-09,1.0,0.0
1360,1.0,-3.085849777095806e-09,0.0,0.3152271797365377,0.0,-3.085849777095806e-09,1.0,0.0
1361,1.0,-4.106913684132074e-09,0.0,0.3152271604260928,0.0,-4.106913684132074e-09,1.0,0.0
1362,1.0,-3.5892585917296493e-09,0.0,0.3152271499246248,-5.551115123125783e-15,-3.5892585917296493e-09,1.0,0.0
1363,0.9999999999999999,3.795552934449109e-09,0.0,0.31522719135550314,0.0,3.795552934449109e-09,0.9999999999999999,0.0
1364,1.0,7.114841778232961e-09,0.0,0.3152272120174139,5.551115123125783e-15,7.114841778232961e-09,1.0,0.0
1365,1.0,5.393948412923955e-10,0.0,0.3152271882059988,0.0,5.393948412923955e-10,1.0,0.0
1366,1.0,-8.580206059538575e-10,0.0,0.315227190152283,0.0,-8.580206059538575e-10,1.0,0.0
1367,1.0,4.415055328277351e-09,0.0,0.3152272094395334,0.0,4.415055328277351e-09,1.0,0.0
1368,1.0,4.7437779399084334e-09,0.0,0.31522721140620874,0.0,4.7437779399084334e-09,1.0,0.0
1369,1.0,1.68617696194584e-10,0.0,0.3152272074696517,0.0,1.68617696194584e-10,1.0,0.0
1370,1.0,4.286639515571622e-09,0.0,0.3152271948335384,0.0,4.286639515571622e-09,1.0,0.0
1371,1.0,3.958275061888283e-09,0.0,0.31522719014697875,-5.551115123125783e-15,3.958275061888283e-09,1.0,0.0
1372,0.9999999999999999,-3.80651193898629e-09,0.0,0.31522720986165664,0.0,-3.80651193898629e-09,0.9999999999999999,0.0
1373,1.0,-3.0964899255803147e-09,0.0,0.3152271892457362,1.6653345369377348e-14,-3.0964899255803147e-09,1.0,0.0
1374,1.0000000000000002,3.4464007134249464e-09,0.0,0.3152271788264744,0.0,3.4464007134249464e-09,1.0000000000000002,0.0
1375,1.0,2.7678453348722876e-09,0.0,0.3152271856745393,-1.1102230246251565e-14,2.7678453348722876e-09,1.0,0.0
1376,1.0,-4.873484782397242e-09,0.0,0.3152271704500088,0.0,-4.873484782397242e-09,1.0,0.0
1377,1.0,-4.140390287565854e-09,0.0,0.31522716532570216,0.0,-4.140390287565854e-09,1.0,0.0
1378,1.0,-1.232338363299501e-09,0.0,0.3152271835347449,-5.551115123125783e-15,-1.232338363299501e-09,1.0,0.0
1379,0.9999999999999999,7.8846726370152e-10,0.0,0.31522717079875584,0.0,7.8846726370152e-10,0.9999999999999999,0.0
1380,1.0,5.415687516496792e-09,0.0,0.31522716316805277,5.551115123125783e-15,5.415687516496792e-09,1.0,0.0
1381,1.0,6.54216512907535e-09,0.0,0.3152271856898219,0.0,6.54216512907535e-09,1.0,0.0
1382,1.0,5.82468427656746e-09,0.0,0.3152271637873655,0.0,5.82468427656746e-09,1.0,0.0
1383,1.0,1.910585328834813e-09,0.0,0.31522715631733333,0.0,1.910585328834813e-09,1.0,0.0
1384,1.0,-1.9809568915785114e-09,0.0,0.31522717141861506,0.0,-1.9809568915785114e-09,1.0,0.0
1385,1.0,-3.4316739866424584e-09,0.0,0.3152271540036499,0.0,-3.4316739866424584e-09,1.0,0.0
1386,1.0,-2.1699541469244465e-09,0.0,0.3152271512508408,0.0,-2.1699541469244465e-09,1.0,0.0
1387,1.0,-4.4753543926301376e-10,0.0,0.31522718691396506,0.0,-4.4753543926301376e-10,1.0,0.0
1388,1.0,-4.296199659914457e-09,0.0,0.31522719215850553,0.0,-4.296199659914457e-09,1.0,0.0
1389,1.0,-2.9481989627377914e-09,0.0,0.3152271828067195,0.0,-2.9481989627377914e-09,1.0,0.0
1390,1.0,-3.8344488625940976e-09,0.0,0.315227167256049,-5.551115123125783e-15,-3.8344488625940976e-09,1.0,0.0
1391,0.9999999999999999,-1.4428895786511298e-09,0.0,0.3152271636398868,0.0,-1.4428895786511298e-09,0.9999999999999999,0.0
1392,1.0,3.767047881964025e-09,0.0,0.3152271785176229,5.551115123125783e-15,3.767047881964025e-09,1.0,0.0
1393,1.0,2.9170700091563084e-09,0.0,0.31522718398013794,0.0,2.9170700091563084e-09,1.0,0.0
1394,1.0,7.334090036670293e-09,0.0,0.3152271995707541,0.0,7.334090036670293e-09,1.0,0.0
1395,1.0,4.169312457780183e-09,0.0,0.3152271881122375,0.0,4.169312457780183e-09,1.0,0.0
1396,1.0,8.190455709489175e-09,0.0,0.3152271853796705,0.0,8.190455709489175e-09,1.0,0.0
1397,1.0,1.3921664890337304e-08,0.0,0.31522721612867016,0.0,1.3921664890337304e-08,1.0,0.0
1398,1.0,9.011792430346777e-09,0.0,0.3152271903512711,-5.551115123125783e-15,9.011792430346777e-09,1.0,0.0
1399,0.9999999999999999,4.6241552531522956e-09,0.0,0.31522717610598594,0.0,4.6241552531522956e-09,0.9999999999999999,0.0
1400,1.0,8.390910466449242e-10,0.0,0.31522720036547003,5.551115123125783e-15,8.390910466449242e-10,1.0,0.0
1401,1.0,1.5718470275372098e-10,0.0,0.3152271990757338,-5.551115123125783e-15,1.5718470275372098e-10,1.0,0.0
1402,0.9999999999999999,-4.353939958567921e-09,0.0,0.31522720154417216,0.0,-4.353939958567921e-09,0.9999999999999999,0.0
1403,1.0,-5.81881533234796e-09,0.0,0.31522722334524517,5.551115123125783e-15,-5.81881533234796e-09,1.0,0.0
1404,1.0,-5.449516948807798e-10,0.0,0.3152271961666115,0.0,-5.449516948807798e-10,1.0,0.0
1405,1.0,-2.9079122720876427e-09,0.0,0.31522717607626427,0.0,-2.9079122720876427e-09,1.0,0.0
1406,1.0,-9.01797598401588e-09,0.0,0.3152271901346695,0.0,-9.01797598401588e-09,1.0,0.0
1407,1.0,-6.45987320579966e-09,0.0,0.3152271578470857,0.0,-6.45987320579966e-09,1.0,0.0
1408,1.0,-6.9463102214673e-09,0.0,0.3152271580996965,0.0,-6.9463102214673e-09,1.0,0.0
1409,1.0,-7.837128376819713e-09,0.0,0.3152271887917604,0.0,-7.837128376819713e-09,1.0,0.0
1410,1.0,3.622215007104135e-09,0.0,0.31522720326932996,-5.551115123125783e-15,3.622215007104135e-09,1.0,0.0
1411,0.9999999999999999,1.0282733824140688e-08,0.0,0.315227204115872,0.0,1.0282733824140688e-08,0.9999999999999999,0.0
1412,1.0,4.375792388155997e-09,0.0,0.31522718678357753,5.551115123125783e-15,4.375792388155997e-09,1.0,0.0
1413,1.0,3.5997321096159496e-10,0.0,0.3152271661689314,0.0,3.5997321096159496e-10,1.0,0.0
1414,1.0,7.069524014802209e-09,0.0,0.31522715150136854,0.0,7.069524014802209e-09,1.0,0.0
1415,1.0,4.047261949191583e-09,0.0,0.31522717054869653,0.0,4.047261949191583e-09,1.0,0.0
1416,1.0,-1.4588033073192896e-09,0.0,0.3152271860052185,0.0,-1.4588033073192896e-09,1.0,0.0
1417,1.0,-8.070672880000629e-10,0.0,0.3152271793066182,0.0,-8.070672880000629e-10,1.0,0.0
1418,1.0,-5.927149812623433e-10,0.0,0.3152271596795987,0.0,-5.927149812623433e-10,1.0,0.0
1419,1.0,1.2827595236020173e-10,0.0,0.3152271607248882,0.0,1.2827595236020173e-10,1.0,0.0
1420,1.0,-6.796541454634486e-09,0.0,0.3152271761030752,-5.551115123125783e-15,-6.796541454634486e-09,1.0,0.0
1421,0.9999999999999999,-2.7208261962896607e-09,0.0,0.3152271514271997,0.0,-2.7208261962896607e-09,0.9999999999999999,0.0
1422,1.0,-3.231715513252187e-09,0.0,0.31522714084445136,0.0,-3.231715513252187e-09,1.0,0.0
1423,0.9999999999999999,-4.484357982170728e-09,0.0,0.3152271767635092,0.0,-4.484357982170728e-09,0.9999999999999999,0.0
1424,1.0,5.262984839604634e-10,0.0,0.3152271774244245,5.551115123125783e-15,5.262984839604634e-10,1.0,0.0
1425,1.0,-3.2978250685822275e-10,0.0,0.3152271713487047,-5.551115123125783e-15,-3.2978250685822275e-10,1.0,0.0
1426,0.9999999999999999,1.0243778741925169e-10,0.0,0.3152271924634244,0.0,1.0243778741925169e-10,0.9999999999999999,0.0
1427,1.0,-1.4250908508817162e-09,0.0,0.3152271878262285,5.551115123125783e-15,-1.4250908508817162e-09,1.0,0.0
1428,1.0,-3.9571896454093647e-10,0.0,0.31522718723763105,-5.551115123125783e-15,-3.9571896454093647e-10,1.0,0.0
1429,0.9999999999999999,2.6104718872654864e-09,0.0,0.31522718845889297,0.0,2.6104718872654864e-09,0.9999999999999999,0.0
1430,1.0,4.139881708276061e-09,0.0,0.31522718235812364,5.551115123125783e-15,4.139881708276061e-09,1.0,0.0
1431,1.0,4.484295677842365e-09,0.0,0.3152271862851468,0.0,4.484295677842365e-09,1.0,0.0
1432,1.0,2.3400675286389117e-09,0.0,0.31522718096641233,0.0,2.3400675286389117e-09,1.0,0.0
1433,1.0,8.801812750869331e-10,0.0,0.3152271788903991,0.0,8.801812750869331e-10,1.0,0.0
1434,1.0,-3.1926165322548883e-09,0.0,0.31522720609009103,0.0,-3.1926165322548883e-09,1.0,0.0
1435,1.0,-5.010527735771486e-09,0.0,0.31522720390230835,-5.551115123125783e-15,-5.010527735771486e-09,1.0,0.0
1436,0.9999999999999999,1.4723885652379032e-09,0.0,0.31522718471044725,0.0,1.4723885652379032e-09,0.9999999999999999,0.0
1437,1.0,-5.245662022812514e-09,0.0,0.3152271748997948,5.551115123125783e-15,-5.245662022812514e-09,1.0,0.0
1438,1.0,-9.001633688443533e-09,0.0,0.3152271890244681,0.0,-9.001633688443533e-09,1.0,0.0
1439,1.0,-4.4150545580601275e-09,0.0,0.3152272018632176,0.0,-4.4150545580601275e-09,1.0,0.0
1440,1.0,3.59365716351423e-09,0.0,0.31522719889798095,0.0,3.59365716351423e-09,1.0,0.0
1441,1.0,1.0152623776404912e-08,0.0,0.3152271907208852,0.0,1.0152623776404912e-08,1.0,0.0
1442,1.0,1.0108095249705684e-08,0.0,0.31522718998423394,0.0,1.0108095249705684e-08,1.0,0.0
1443,1.0,4.035747569464121e-09,0.0,0.315227191828711,0.0,4.035747569464121e-09,1.0,0.0
1444,1.0,1.5483686693906762e-09,0.0,0.3152271766961929,0.0,1.5483686693906762e-09,1.0,0.0
1445,1.0,3.4990396760581355e-09,0.0,0.3152271860659111,0.0,3.4990396760581355e-09,1.0,0.0
1446,1.0,7.762011679235403e-09,0.0,0.31522720182162584,1.1102230246251565e-14,7.762011679235403e-09,1.0,0.0
1447,1.0000000000000002,5.45308728033822e-09,0.0,0.31522721508950385,0.0,5.45308728033822e-09,1.0000000000000002,0.0
1448,1.0,-6.5511738533974295e-09,0.0,0.3152272021921852,-1.1102230246251565e-14,-6.5511738533974295e-09,1.0,0.0
1449,1.0,-9.11402300851627e-10,0.0,0.315227176702566,0.0,-9.11402300851627e-10,1.0,0.0
1450,1.0,-3.476310697636542e-10,0.0,0.31522718253696064,0.0,-3.476310697636542e-10,1.0,0.0
1451,1.0,-4.0877200027655824e-09,0.0,0.31522722467945286,0.0,-4.0877200027655824e-09,1.0,0.0
1452,1.0,5.610765532737538e-10,0.0,0.315227224865087,0.0,5.610765532737538e-10,1.0,0.0
1453,1.0,-4.968876893274299e-09,0.0,0.31522719564929813,0.0,-4.968876893274299e-09,1.0,0.0
1454,1.0,-1.2867780320446887e-08,0.0,0.3152272008759746,0.0,-1.2867780320446887e-08,1.0,0.0
1455,1.0,-7.078682653927082e-09,0.0,0.3152271907790691,0.0,-7.078682653927082e-09,1.0,0.0
1456,1.0,-1.50333324261398e-09,0.0,0.3152271861736665,0.0,-1.50333324261398e-09,1.0,0.0
1457,1.0,-6.170558855544961e-09,0.0,0.31522717383349863,0.0,-6.170558855544961e-09,1.0,0.0
1458,1.0,-7.51447685326534e-09,0.0,0.3152271548008844,-5.551115123125783e-15,-7.51447685326534e-09,1.0,0.0
1459,0.9999999999999999,-1.0635885790144517e-08,0.0,0.3152271707518984,0.0,-1.0635885790144517e-08,0.9999999999999999,0.0
1460,1.0,-9.788497040696953e-09,0.0,0.31522718527858834,5.551115123125783e-15,-9.788497040696953e-09,1.0,0.0
1461,1.0,-3.4690361069844577e-09,0.0,0.31522719759074186,0.0,-3.4690361069844577e-09,1.0,0.0
1462,1.0,-8.523866265597313e-10,0.0,0.315227206804729,-5.551115123125783e-15,-8.523866265597313e-10,1.0,0.0
1463,0.9999999999999999,-2.586179131958133e-09,0.0,0.31522718078070944,0.0,-2.586179131958133e-09,0.9999999999999999,0.0
1464,1.0,1.3090440745266996e-09,0.0,0.31522716770323295,5.551115123125783e-15,1.3090440745266996e-09,1.0,0.0
1465,1.0,-7.664674658847126e-10,0.0,0.315227197081622,0.0,-7.664674658847126e-10,1.0,0.0
1466,1.0,-7.018029865579756e-09,0.0,0.3152272002123081,0.0,-7.018029865579756e-09,1.0,0.0
1467,1.0,-6.211773803665999e-09,0.0,0.3152271805824126,0.0,-6.211773803665999e-09,1.0,0.0
1468,1.0,-3.3083956615942434e-09,0.0,0.3152271893288233,0.0,-3.3083956615942434e-09,1.0,0.0
1469,1.0,-1.9440771215073482e-09,0.0,0.3152271890876328,-5.551115123125783e-15,-1.9440771215073482e-09,1.0,0.0
1470,0.9999999999999999,-4.846991197293704e-09,0.0,0.31522718771303815,0.0,-4.846991197293704e-09,0.9999999999999999,0.0
1471,1.0,-2.2249716652433804e-10,0.0,0.31522719401522786,5.551115123125783e-15,-2.2249716652433804e-10,1.0,0.0
1472,1.0,4.321581682786846e-09,0.0,0.3152271703039008,0.0,4.321581682786846e-09,1.0,0.0
1473,1.0,4.51136640544636e-09,0.0,0.3152271829700296,-5.551115123125783e-15,4.51136640544636e-09,1.0,0.0
1474,0.9999999999999999,-6.488825518569108e-10,0.0,0.31522720199811055,0.0,-6.488825518569108e-10,0.9999999999999999,0.0
1475,1.0,-2.1582952300369662e-09,0.0,0.3152271805032656,5.551115123125783e-15,-2.1582952300369662e-09,1.0,0.0
1476,1.0,4.318870192032698e-09,0.0,0.31522718373622916,0.0,4.318870192032698e-09,1.0,0.0
1477,1.0,3.8451354184010356e-09,0.0,0.3152271831116316,0.0,3.8451354184010356e-09,1.0,0.0
1478,1.0,2.7509265837499797e-09,0.0,0.31522716601849304,0.0,2.7509265837499797e-09,1.0,0.0
1479,1.0,5.275827420769819e-09,0.0,0.3152271845877101,0.0,5.275827420769819e-09,1.0,0.0
1480,1.0,6.570553656715106e-09,0.0,0.3152271938411677,0.0,6.570553656715106e-09,1.0,0.0
1481,1.0,6.689748616173219e-10,0.0,0.31522718654223375,0.0,6.689748616173219e-10,1.0,0.0
1482,1.0,-7.387832838545716e-09,0.0,0.31522719869548016,0.0,-7.387832838545716e-09,1.0,0.0
1483,1.0,-7.875675528401516e-09,0.0,0.31522718093920044,0.0,-7.875675528401516e-09,1.0,0.0
1484,1.0,-5.198302927000853e-09,0.0,0.31522719638788615,0.0,-5.198302927000853e-09,1.0,0.0
1485,1.0,-1.0368992817144651e-09,0.0,0.31522720470006116,0.0,-1.0368992817144651e-09,1.0,0.0
1486,1.0,4.331590114370343e-09,0.0,0.31522719218847944,0.0,4.331590114370343e-09,1.0,0.0
1487,1.0,2.424997438965626e-09,0.0,0.3152271863686295,0.0,2.424997438965626e-09,1.0,0.0
1488,1.0,1.3013190108823736e-09,0.0,0.3152271727327893,0.0,1.3013190108823736e-09,1.0,0.0
1489,1.0,5.190979937563789e-09,0.0,0.3152271725580359,0.0,5.190979937563789e-09,1.0,0.0
1490,1.0,4.8915438088936725e-09,0.0,0.31522715409086666,0.0,4.8915438088936725e-09,1.0,0.0
1491,1.0,1.171815686151767e-09,0.0,0.3152271657620933,0.0,1.171815686151767e-09,1.0,0.0
1492,1.0,-7.1589842248753754e-09,0.0,0.31522718141135675,-5.551115123125783e-15,-7.1589842248753754e-09,1.0,0.0
1493,0.9999999999999999,-6.244803445187852e-09,0.0,0.3152271643844849,-5.551115123125783e-15,-6.244803445187852e-09,0.9999999999999999,0.0
1494,0.9999999999999999,-3.2989346393508256e-09,0.0,0.31522716809345547,5.551115123125783e-15,-3.2989346393508256e-09,0.9999999999999999,0.0
1495,1.0,1.6821252099563644e-09,0.0,0.3152271912151868,5.551115123125783e-15,1.6821252099563644e-09,1.0,0.0
1496,1.0,7.589740877445017e-09,0.0,0.31522719229119406,0.0,7.589740877445017e-09,1.0,0.0
1497,1.0,8.334938399190417e-09,0.0,0.3152271873113745,0.0,8.334938399190417e-09,1.0,0.0
1498,1.0,8.271130939874194e-09,0.0,0.31522717786459187,0.0,8.271130939874194e-09,1.0,0.0
1499,1.0,1.3399238871225627e-09,0.0,0.3152271754950714,0.0,1.3399238871225627e-09,1.0,0.0
1500,1.0,1.614776146130481e-09,0.0,0.31522719440013947,0.0,1.614776146130481e-09,1.0,0.0
1501,1.0,4.5490265859760015e-09,0.0,0.31522720183632374,0.0,4.5490265859760015e-09,1.0,0.0
1502,1.0,5.369048344805449e-09,0.0,0.3152271764778285,0.0,5.369048344805449e-09,1.0,0.0
1503,1.0,4.038101096559554e-09,0.0,0.31522713930995594,0.0,4.038101096559554e-09,1.0,0.0
1504,1.0,-1.806795629777369e-09,0.0,0.31522715144365404,-5.551115123125783e-15,-1.806795629777369e-09,1.0,0.0
1505,0.9999999999999999,2.5238482762035552e-09,0.0,0.31522717519613763,0.0,2.5238482762035552e-09,0.9999999999999999,0.0
1506,1.0,-6.165862265206101e-10,0.0,0.315227195664635,5.551115123125783e-15,-6.165862265206101e-10,1.0,0.0
1507,1.0,-4.575415039898001e-09,0.0,0.3152272216407596,0.0,-4.575415039898001e-09,1.0,0.0
1508,1.0,-3.4505831872366777e-09,0.0,0.3152271777341638,0.0,-3.4505831872366777e-09,1.0,0.0
1509,1.0,1.4629936012644507e-09,0.0,0.3152271613132097,0.0,1.4629936012644507e-09,1.0,0.0
1510,1.0,5.714953177360371e-09,0.0,0.31522718571715674,0.0,5.714953177360371e-09,1.0,0.0
1511,1.0,6.859919202129028e-09,0.0,0.31522719363416396,0.0,6.859919202129028e-09,1.0,0.0
1512,1.0,3.294022804523067e-09,0.0,0.3152271844899832,0.0,3.294022804523067e-09,1.0,0.0
1513,1.0,2.9947153715181862e-09,0.0,0.31522716274939355,0.0,2.9947153715181862e-09,1.0,0.0
1514,1.0,5.904089633856913e-09,0.0,0.31522718374109976,0.0,5.904089633856913e-09,1.0,0.0
1515,1.0,5.096113059321894e-09,0.0,0.3152271923645169,0.0,5.096113059321894e-09,1.0,0.0
1516,1.0,2.587829985023493e-09,0.0,0.3152271701783154,0.0,2.587829985023493e-09,1.0,0.0
1517,1.0,-3.1066167485716e-09,0.0,0.3152271670612402,0.0,-3.1066167485716e-09,1.0,0.0
1518,1.0,5.383016692117604e-09,0.0,0.3152271726172106,-5.551115123125783e-15,5.383016692117604e-09,1.0,0.0
1519,0.9999999999999999,7.694551447390285e-09,0.0,0.3152271744511908,0.0,7.694551447390285e-09,0.9999999999999999,0.0
1520,1.0,-4.755609107898184e-09,0.0,0.31522719778651836,5.551115123125783e-15,-4.755609107898184e-09,1.0,0.0
1521,1.0,-4.598789217491461e-09,0.0,0.31522719819719774,0.0,-4.598789217491461e-09,1.0,0.0
1522,1.0,4.643375968449437e-09,0.0,0.31522718034007297,0.0,4.643375968449437e-09,1.0,0.0
1523,1.0,3.2439072539247604e-09,0.0,0.3152271792974691,0.0,3.2439072539247604e-09,1.0,0.0
1524,1.0,3.906242627971235e-09,0.0,0.315227193516349,-5.551115123125783e-15,3.906242627971235e-09,1.0,0.0
1525,0.9999999999999999,2.169550011865695e-09,0.0,0.31522718552110024,0.0,2.169550011865695e-09,0.9999999999999999,0.0
1526,1.0,2.9241697327431204e-09,0.0,0.31522716561109015,5.551115123125783e-15,2.9241697327431204e-09,1.0,0.0
1527,1.0,-1.9879284746116e-09,0.0,0.3152271913985417,0.0,-1.9879284746116e-09,1.0,0.0
1528,1.0,-8.307847999822204e-09,0.0,0.3152271967994604,0.0,-8.307847999822204e-09,1.0,0.0
1529,1.0,-3.369634633820784e-09,0.0,0.31522715753584735,0.0,-3.369634633820784e-09,1.0,0.0
1530,1.0,-6.130879623422736e-09,0.0,0.31522714516030553,0.0,-6.130879623422736e-09,1.0,0.0
1531,1.0,3.7108187356249545e-10,0.0,0.3152271695793823,-5.551115123125783e-15,3.7108187356249545e-10,1.0,0.0
1532,0.9999999999999999,-2.7497298465961606e-09,0.0,0.3152271855449151,0.0,-2.7497298465961606e-09,0.9999999999999999,0.0
1533,1.0,-9.64274406156651e-09,0.0,0.31522718787427806,5.551115123125783e-15,-9.64274406156651e-09,1.0,0.0
