time_s,x_lr,y_fb,z_height,gain_db,spread,width,height,depth,velocity_x,velocity_y,velocity_z,speed,accel,object_id,object_name,track_index
0.6900000000000001,0.0,-0.8620032178409006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584433424,0.0,0.20006720584433424,0.013523583496377611,AO_100b,Object 11,
0.7000000000000001,0.0,-0.8600032959503281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218905725202,0.0,0.19999218905725202,-0.007501678708221604,AO_100b,Object 11,
0.71,0.0,-0.858003931601687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643486411194,0.0,0.19993643486411194,-0.005575419314007846,AO_100b,Object 11,
0.72,0.0,-0.8560035825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491016870045,0.0,0.20003491016870045,0.009847530458850784,AO_100b,Object 11,
0.73,0.0,-0.854003285525492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969745079868,0.0,0.20002969745079868,-0.0005212717901770247,AO_100b,Object 11,
0.74,0.0,-0.8520039881871603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297338331707,0.0,0.1999297338331707,-0.0099963617627985,AO_100b,Object 11,
0.75,0.0,-0.8500040290918386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999590953216906,0.0,0.19999590953216906,0.006617569899836084,AO_100b,Object 11,
0.76,0.0,-0.8480032750256795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007540661590717,0.0,0.20007540661590717,0.007949708373811148,AO_100b,Object 11,
0.77,0.0,-0.8460039777435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.014567840597168313,AO_100b,Object 11,
0.78,0.0,-0.8440044310057223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999546737857849,0.0,0.1999546737857849,0.002494557584942214,AO_100b,Object 11,
0.79,0.0,-0.8420033762971884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010547085339558,0.0,0.20010547085339558,0.015079706761067513,AO_100b,Object 11,
0.8,0.0,-0.8400039673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19994089971883122,0.0,0.19994089971883122,-0.01645711345643619,AO_100b,Object 11,
0.81,0.0,-0.83800466992418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973758200527,0.0,0.19992973758200527,-0.0011162136825948465,AO_100b,Object 11,
0.8200000000000001,0.0,-0.8360036227818012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001047142378809,0.0,0.2001047142378809,0.017497665587562494,AO_100b,Object 11,
0.8300000000000001,0.0,-0.8340040760564198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995467253813848,0.0,0.19995467253813848,-0.015004169974242032,AO_100b,Object 11,
0.84,0.0,-0.8320046893272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993867291471235,0.0,0.19993867291471235,-0.0015999623426132814,AO_100b,Object 11,
0.85,0.0,-0.8300039874409005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000701886372136,0.0,0.2000701886372136,0.013151572250125199,AO_100b,Object 11,
0.86,0.0,-0.8280040656128397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218280608577,0.0,0.19999218280608577,-0.007800583112782533,AO_100b,Object 11,
0.87,0.0,-0.826004768274508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297338331707,0.0,0.1999297338331707,-0.006244897291507456,AO_100b,Object 11,
0.88,0.0,-0.8240044116999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003565745080332,0.0,0.20003565745080332,0.010592361763261948,AO_100b,Object 11,
0.89,0.0,-0.822004055125492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003565745079221,0.0,0.20003565745079221,-1.1102230246251565e-12,AO_100b,Object 11,
0.9,0.0,-0.8200047577871603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297338331707,0.0,0.1999297338331707,-0.010592361762151725,AO_100b,Object 11,
0.91,0.0,-0.8180048359590995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218280608577,0.0,0.19999218280608577,0.006244897291507456,AO_100b,Object 11,
0.92,0.0,-0.8160041340727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000701886372136,0.0,0.2000701886372136,0.007800583112782533,AO_100b,Object 11,
0.93,0.0,-0.8140047473435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993867291471235,0.0,0.19993867291471235,-0.013151572250125199,AO_100b,Object 11,
0.9400000000000001,0.0,-0.8120052006057223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999546737857849,0.0,0.1999546737857849,0.0016000871072563427,AO_100b,Object 11,
0.9500000000000001,0.0,-0.8100041533820994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010472236229315,0.0,0.20010472236229315,0.015004857650824377,AO_100b,Object 11,
0.96,0.0,-0.8080048561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099466,0.0,0.1999297282099466,-0.017499415234656368,AO_100b,Object 11,
0.97,0.0,-0.8060054471028116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19994089971883122,0.0,0.19994089971883122,0.0011171508884633141,AO_100b,Object 11,
0.98,0.0,-0.8040043923942777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010547085339558,0.0,0.20010547085339558,0.01645711345643619,AO_100b,Object 11,
0.99,0.0,-0.8020048456564198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999546737857849,0.0,0.1999546737857849,-0.015079706761067513,AO_100b,Object 11,
1.0,0.0,-0.8000055483743205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.002494557584942214,AO_100b,Object 11,
1.01,0.0,-0.7980047943081614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007540661590717,0.0,0.20007540661590717,0.014567840597168313,AO_100b,Object 11,
1.02,0.0,-0.7960048352128397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999590953216906,0.0,0.19999590953216906,-0.007949708373811148,AO_100b,Object 11,
1.03,0.0,-0.794005537874508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297338331707,0.0,0.1999297338331707,-0.006617569899836084,AO_100b,Object 11,
1.04,0.0,-0.7920052409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969745079868,0.0,0.20002969745079868,0.0099963617627985,AO_100b,Object 11,
1.05,0.0,-0.790004891798313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491016870045,0.0,0.20003491016870045,0.0005212717901770247,AO_100b,Object 11,
1.06,0.0,-0.788005527449672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643486410084,0.0,0.19993643486410084,-0.009847530459961007,AO_100b,Object 11,
1.07,0.0,-0.7860056055590995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218905725202,0.0,0.19999218905725202,0.005575419315118069,AO_100b,Object 11,
1.08,0.0,-0.7840049335006559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584435644,0.0,0.20006720584435644,0.00750167871044205,AO_100b,Object 11,
1.09,0.0,-0.7820056138005623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993197000935936,0.0,0.19993197000935936,-0.01352358349970828,AO_100b,Object 11,
1.1,0.0,-0.7800059702181988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996435823634862,0.0,0.19996435823634862,0.003238822698925503,AO_100b,Object 11,
1.11,0.0,-0.77800492307582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001047142378809,0.0,0.2001047142378809,0.014035600153228245,AO_100b,Object 11,
1.12,0.0,-0.7760056257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973758200527,0.0,0.19992973758200527,-0.017497665587562494,AO_100b,Object 11,
1.1300000000000001,0.0,-0.7740063284179006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-9.372069786905968e-07,AO_100b,Object 11,
1.1400000000000001,0.0,-0.7720051768663226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011515515779843,0.0,0.20011515515779843,0.018542694786294334,AO_100b,Object 11,
1.1500000000000001,0.0,-0.7700056152564199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999561609902778,0.0,0.1999561609902778,-0.01589941675206319,AO_100b,Object 11,
1.16,0.0,-0.7680063179743206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992438,0.0,0.19992972820992438,-0.0026432780353413676,AO_100b,Object 11,
1.17,0.0,-0.7660056458721389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006721021816887,0.0,0.20006721021816887,0.013748200824448276,AO_100b,Object 11,
1.18,0.0,-0.7640056494988754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999996373263535,0.0,0.1999996373263535,-0.006757289181535953,AO_100b,Object 11,
1.19,0.0,-0.7620063075307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993419681350044,0.0,0.19993419681350044,-0.006544051285306551,AO_100b,Object 11,
1.2,0.0,-0.76000601055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969807403348,0.0,0.20002969807403348,0.009550126053303742,AO_100b,Object 11,
1.21,0.0,-0.7580057135692596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969807404458,0.0,0.20002969807404458,1.1102230246251565e-12,AO_100b,Object 11,
1.22,0.0,-0.7560063715636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420056232392,0.0,0.19993420056232392,-0.009549751172066578,AO_100b,Object 11,
1.23,0.0,-0.7540063751590994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999964045369634,0.0,0.19999964045369634,0.006543989137242079,AO_100b,Object 11,
1.24,0.0,-0.7520057031256795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720334199146,0.0,0.20006720334199146,0.006756288829512513,AO_100b,Object 11,
1.25,0.0,-0.750006405824836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973008434722,0.0,0.19992973008434722,-0.013747325764423834,AO_100b,Object 11,
1.26,0.0,-0.7480068441461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995616786822046,0.0,0.19995616786822046,0.0026437783873234366,AO_100b,Object 11,
1.27,0.0,-0.7460056926758201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011514703337507,0.0,0.20011514703337507,0.015897916515461574,AO_100b,Object 11,
1.28,0.0,-0.7440063953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973758200527,0.0,0.19992973758200527,-0.018540945136980014,AO_100b,Object 11,
1.29,0.0,-0.7420070980179007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-9.372069786905968e-07,AO_100b,Object 11,
1.3,0.0,-0.7400060508818012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010471360994986,0.0,0.20010471360994986,0.017498540001437135,AO_100b,Object 11,
1.31,0.0,-0.7380064072181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999643663619266,0.0,0.1999643663619266,-0.014034724802325371,AO_100b,Object 11,
1.32,0.0,-0.7360070875743205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196438613525,0.0,0.19993196438613525,-0.0032401975791351845,AO_100b,Object 11,
1.33,0.0,-0.7340064154721389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006721021816887,0.0,0.20006721021816887,0.013524583203361473,AO_100b,Object 11,
1.34,0.0,-0.7320064936128398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999921859299092,0.0,0.1999921859299092,-0.0075024288259673,AO_100b,Object 11,
1.35,0.0,-0.730007129301687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643111527737,0.0,0.19993643111527737,-0.005575481463182541,AO_100b,Object 11,
1.36,0.0,-0.72800678015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491516870087,0.0,0.20003491516870087,0.009848405342349764,AO_100b,Object 11,
1.37,0.0,-0.7260064831692595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969807404458,0.0,0.20002969807404458,-0.0005217094656284615,AO_100b,Object 11,
1.3800000000000001,0.0,-0.7240071858871602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.009996986410909514,AO_100b,Object 11,
1.3900000000000001,0.0,-0.7220072267918386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999590953215796,0.0,0.19999590953215796,0.006618132222246942,AO_100b,Object 11,
1.4000000000000001,0.0,-0.7200064727256794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007540661591827,0.0,0.20007540661591827,0.007949708376031595,AO_100b,Object 11,
1.41,0.0,-0.718007175424836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973008433612,0.0,0.19992973008433612,-0.014567653158215066,AO_100b,Object 11,
1.42,0.0,-0.7160076286181989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066371647,0.0,0.19995468066371647,0.002495057938034506,AO_100b,Object 11,
1.43,0.0,-0.7140065739971884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001054621010523,0.0,0.2001054621010523,0.015078143733582294,AO_100b,Object 11,
1.44,0.0,-0.712007165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19994089971883122,0.0,0.19994089971883122,-0.016456238222106734,AO_100b,Object 11,
1.45,0.0,-0.71000786762418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973758200527,0.0,0.19992973758200527,-0.0011162136825948465,AO_100b,Object 11,
1.46,0.0,-0.7080068204818011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200104714237892,0.0,0.200104714237892,0.017497665588672717,AO_100b,Object 11,
1.47,0.0,-0.7060072736751639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066371647,0.0,0.19995468066371647,-0.015003357417553431,AO_100b,Object 11,
1.48,0.0,-0.7040078870022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993866729146603,0.0,0.19993866729146603,-0.0016013372250434088,AO_100b,Object 11,
1.49,0.0,-0.7020071851409005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007018613487082,0.0,0.20007018613487082,0.013151884340478759,AO_100b,Object 11,
1.5,0.0,-0.700007263250328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218905725202,0.0,0.19999218905725202,-0.0077997077618796595,AO_100b,Object 11,
1.51,0.0,-0.6980079659307403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973195877006,0.0,0.19992973195877006,-0.006245709848196057,AO_100b,Object 11,
1.52,0.0,-0.6960076093500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200035658074027,0.0,0.200035658074027,0.010592611525694906,AO_100b,Object 11,
1.53,0.0,-0.6940072527692597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003565807403811,0.0,0.20003565807403811,1.1102230246251565e-12,AO_100b,Object 11,
1.54,0.0,-0.6920079554871603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.010592986410262739,AO_100b,Object 11,
1.55,0.0,-0.6900080336278612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999921859299092,0.0,0.1999921859299092,0.006245771997370753,AO_100b,Object 11,
1.56,0.0,-0.6880073316977507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007019301104823,0.0,0.20007019301104823,0.007800708113903099,AO_100b,Object 11,
1.57,0.0,-0.6860079450435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999386654170543,0.0,0.1999386654170543,-0.013152759399392977,AO_100b,Object 11,
1.58,0.0,-0.6840083983057222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199954673785796,0.0,0.199954673785796,0.0016008368741715628,AO_100b,Object 11,
1.59,0.0,-0.6820073510820993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010472236229315,0.0,0.20010472236229315,0.015004857649714154,AO_100b,Object 11,
1.6,0.0,-0.6800080538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.01749941523576659,AO_100b,Object 11,
1.61,0.0,-0.6780086447090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999409090909121,0.0,0.1999409090909121,0.0011180880976624508,AO_100b,Object 11,
1.62,0.0,-0.6760075900818011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010546272897223,0.0,0.20010546272897223,0.016455363806011647,AO_100b,Object 11,
1.6300000000000001,0.0,-0.6740080433564198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995467253812738,0.0,0.19995467253812738,-0.015079019084485168,AO_100b,Object 11,
1.6400000000000001,0.0,-0.6720087459993439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973570759354,0.0,0.19992973570759354,-0.0024936830533839327,AO_100b,Object 11,
1.6500000000000001,0.0,-0.6700079919769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007540224208364,0.0,0.20007540224208364,0.014566653449010758,AO_100b,Object 11,
1.6600000000000001,0.0,-0.668008032850328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999959126595119,0.0,0.1999959126595119,-0.007948958257175676,AO_100b,Object 11,
1.67,0.0,-0.6660087355307405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973195874786,0.0,0.19992973195874786,-0.0066180700764029154,AO_100b,Object 11,
1.68,0.0,-0.6640084386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969307404417,0.0,0.20002969307404417,0.00999611152963098,AO_100b,Object 11,
1.69,0.0,-0.6620080894545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491454545497,0.0,0.20003491454545497,0.0005221471410798983,AO_100b,Object 11,
1.7,0.0,-0.6600087250871602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643673852368,0.0,0.19993643673852368,-0.009847780693128527,AO_100b,Object 11,
1.71,0.0,-0.6580088032590994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218280608577,0.0,0.19999218280608577,0.005574606756209022,AO_100b,Object 11,
1.72,0.0,-0.656008131200656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584433424,0.0,0.20006720584433424,0.007502303824846734,AO_100b,Object 11,
1.73,0.0,-0.6540088115005623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993197000937046,0.0,0.19993197000937046,-0.013523583496377611,AO_100b,Object 11,
1.74,0.0,-0.6520091679057223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996435948400615,0.0,0.19996435948400615,0.0032389474635685644,AO_100b,Object 11,
1.75,0.0,-0.6500081206820993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010472236229315,0.0,0.20010472236229315,0.014036287828700367,AO_100b,Object 11,
1.76,0.0,-0.6480088234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.01749941523576659,AO_100b,Object 11,
1.77,0.0,-0.6460095261179006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,0.0,AO_100b,Object 11,
1.78,0.0,-0.6440083745663228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011515515778733,0.0,0.20011515515778733,0.01854269478518411,AO_100b,Object 11,
1.79,0.0,-0.6420088129564199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999561609902889,0.0,0.1999561609902889,-0.015899416749842743,AO_100b,Object 11,
1.8,0.0,-0.6400095155993439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973570759354,0.0,0.19992973570759354,-0.0026425282695363705,AO_100b,Object 11,
1.81,0.0,-0.6380088435409006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584433424,0.0,0.20006720584433424,0.013747013674070274,AO_100b,Object 11,
1.82,0.0,-0.6360088471988753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999963420253009,0.0,0.19999963420253009,-0.006757164180415387,AO_100b,Object 11,
1.83,0.0,-0.6340095051745079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420243673565,0.0,0.19993420243673565,-0.006543176579443255,AO_100b,Object 11,
1.84,0.0,-0.6320092082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969745079868,0.0,0.20002969745079868,0.009549501406302952,AO_100b,Object 11,
1.85,0.0,-0.630008911225492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969745079868,0.0,0.20002969745079868,0.0,AO_100b,Object 11,
1.86,0.0,-0.6280095692011246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420243673565,0.0,0.19993420243673565,-0.009549501406302952,AO_100b,Object 11,
1.87,0.0,-0.6260095728590994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999963420251898,0.0,0.19999963420251898,0.006543176578333032,AO_100b,Object 11,
1.8800000000000001,0.0,-0.624008900800656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584434534,0.0,0.20006720584434534,0.006757164182635833,AO_100b,Object 11,
1.8900000000000001,0.0,-0.62200960344358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973570759354,0.0,0.19992973570759354,-0.013747013675180497,AO_100b,Object 11,
1.9000000000000001,0.0,-0.6200100418336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999561609902778,0.0,0.1999561609902778,0.0026425282684261475,AO_100b,Object 11,
1.9100000000000001,0.0,-0.6180088902820994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011515515778733,0.0,0.20011515515778733,0.015899416750952966,AO_100b,Object 11,
1.92,0.0,-0.616009593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,-0.01854269478518411,AO_100b,Object 11,
1.93,0.0,-0.6140102957179007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099355,0.0,0.1999297282099355,0.0,AO_100b,Object 11,
1.94,0.0,-0.6120092484942777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010472236229315,0.0,0.20010472236229315,0.01749941523576659,AO_100b,Object 11,
1.95,0.0,-0.6100096048994377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996435948400615,0.0,0.19996435948400615,-0.014036287828700367,AO_100b,Object 11,
1.96,0.0,-0.6080102852743204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196251172352,0.0,0.19993196251172352,-0.0032396972282633385,AO_100b,Object 11,
1.97,0.0,-0.6060096131721388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006721021816887,0.0,0.20006721021816887,0.013524770644535167,AO_100b,Object 11,
1.98,0.0,-0.6040096913128397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999921859299092,0.0,0.1999921859299092,-0.0075024288259673,AO_100b,Object 11,
1.99,0.0,-0.6020103269454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643673851258,0.0,0.19993643673851258,-0.005574919139661461,AO_100b,Object 11,
2.0,0.0,-0.6000099778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491454545497,0.0,0.20003491454545497,0.00984778069423875,AO_100b,Object 11,
2.0100000000000002,0.0,-0.5980096808692595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969307404417,0.0,0.20002969307404417,-0.0005221471410798983,AO_100b,Object 11,
2.02,0.0,-0.596010383549672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973195875896,0.0,0.19992973195875896,-0.009996111528520757,AO_100b,Object 11,
2.0300000000000002,0.0,-0.5940104244230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591265950079,0.0,0.19999591265950079,0.006618070074182469,AO_100b,Object 11,
2.04,0.0,-0.592009670400656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007540224209475,0.0,0.20007540224209475,0.007948958259396122,AO_100b,Object 11,
2.05,0.0,-0.5900103730435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973570758243,0.0,0.19992973570758243,-0.014566653451231204,AO_100b,Object 11,
2.06,0.0,-0.5880108263181989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995467253812738,0.0,0.19995467253812738,0.0024936830544941557,AO_100b,Object 11,
2.07,0.0,-0.5860097716909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010546272897223,0.0,0.20010546272897223,0.015079019084485168,AO_100b,Object 11,
2.08,0.0,-0.5840103626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999409090909121,0.0,0.1999409090909121,-0.016455363806011647,AO_100b,Object 11,
2.09,0.0,-0.5820110653179006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099466,0.0,0.1999297282099466,-0.0011180880965522277,AO_100b,Object 11,
2.1,0.0,-0.5800100181818011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010471360994986,0.0,0.20010471360994986,0.017498540000326912,AO_100b,Object 11,
2.11,0.0,-0.578010471375164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066370536,0.0,0.19995468066370536,-0.015003294624449381,AO_100b,Object 11,
2.12,0.0,-0.5760110847022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993866729147713,0.0,0.19993866729147713,-0.0016013372228229628,AO_100b,Object 11,
2.13,0.0,-0.5740103827721388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007019301104823,0.0,0.20007019301104823,0.01315257195710906,AO_100b,Object 11,
2.14,0.0,-0.5720104609128397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999921859299092,0.0,0.1999921859299092,-0.007800708113903099,AO_100b,Object 11,
2.15,0.0,-0.5700111636307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992438,0.0,0.19992972820992438,-0.006245771998480976,AO_100b,Object 11,
2.16,0.0,-0.56801080705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003565807404922,0.0,0.20003565807404922,0.010592986412483185,AO_100b,Object 11,
2.17,0.0,-0.5660104504692597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200035658074027,0.0,0.200035658074027,-2.220446049250313e-12,AO_100b,Object 11,
2.18,0.0,-0.564011153149672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973195877006,0.0,0.19992973195877006,-0.010592611525694906,AO_100b,Object 11,
2.19,0.0,-0.5620112312590995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218905725202,0.0,0.19999218905725202,0.006245709848196057,AO_100b,Object 11,
2.2,0.0,-0.5600105293977506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007018613488192,0.0,0.20007018613488192,0.0077997077629898826,AO_100b,Object 11,
2.21,0.0,-0.558011142724836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993866729146603,0.0,0.19993866729146603,-0.013151884341588982,AO_100b,Object 11,
2.22,0.0,-0.5560115959181988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066371647,0.0,0.19995468066371647,0.0016013372250434088,AO_100b,Object 11,
